date,year,day_number,ID_NR,sex,age_class,age_for_analyses,s_length,girth,mass,cub_status,cub_number,to_remove,index,cub_status_complete,ecot,ID_mat,age_mat,litter_size
1992-04-09T00:00:00Z,1992,100,7811,f,2yr,2,161,94,NA,NA,NA,0,7811_100_1992,n,NA,NA,NA,NA
1992-04-09T00:00:00Z,1992,100,7812,f,subad,4,164,102,NA,NA,NA,0,7812_100_1992,n,NA,NA,NA,NA
1992-04-12T00:00:00Z,1992,103,7813,m,ad,14,217,166,NA,NA,NA,0,7813_103_1992,n,NA,NA,NA,NA
1992-04-12T00:00:00Z,1992,103,7814,f,ad,5,182,103,NA,n,NA,0,7814_103_1992,n,C,NA,NA,NA
1992-04-12T00:00:00Z,1992,103,7815,f,ad,6,191,114,NA,n,NA,0,7815_103_1992,n,C,NA,NA,NA
1992-04-12T00:00:00Z,1992,103,7816,m,ad,13,230,NA,NA,NA,NA,0,7816_103_1992,n,NA,NA,NA,NA
1992-04-13T00:00:00Z,1992,104,7757,f,subad,4,163,96,NA,NA,NA,0,7757_104_1992,n,C,NA,NA,NA
1992-04-13T00:00:00Z,1992,104,7817,f,ad,11,201,123,NA,yr,1,0,7817_104_1992,n,C,NA,NA,NA
1992-04-13T00:00:00Z,1992,104,7818,m,yr,1,165,104,NA,NA,NA,0,7818_104_1992,n,NA,NA,NA,NA
1992-04-13T00:00:00Z,1992,104,7819,f,ad,5,194,102,NA,n,NA,0,7819_104_1992,n,NA,NA,NA,NA
1992-04-13T00:00:00Z,1992,104,7820,m,ad,6,185,123,NA,NA,NA,0,7820_104_1992,n,NA,NA,NA,NA
1992-04-13T00:00:00Z,1992,104,7821,m,ad,12,193,133,NA,NA,NA,0,7821_104_1992,n,NA,NA,NA,NA
1992-04-13T00:00:00Z,1992,104,7822,f,ad,10,181,115,NA,yr,1,0,7822_104_1992,n,C,NA,NA,NA
1992-04-13T00:00:00Z,1992,104,7823,m,yr,1,153,93,NA,NA,NA,0,7823_104_1992,n,NA,NA,NA,NA
1992-04-14T00:00:00Z,1992,105,7824,f,subad,4,175,103,NA,NA,NA,0,7824_105_1992,n,O,NA,NA,NA
1992-04-14T00:00:00Z,1992,105,7825,f,ad,7,195,112,NA,n,NA,0,7825_105_1992,n,NA,NA,NA,NA
1992-04-14T00:00:00Z,1992,105,7826,f,ad,15,189,117,NA,c,2,0,7826_105_1992,n,NA,NA,NA,NA
1992-04-15T00:00:00Z,1992,106,7788,f,subad,4,185,113.5,NA,n,NA,0,7788_106_1992,n,C,NA,NA,NA
1992-04-15T00:00:00Z,1992,106,7827,m,ad,17,225,145,NA,NA,NA,0,7827_106_1992,n,NA,NA,NA,NA
1992-04-23T00:00:00Z,1992,114,7784,m,ad,21,227,152,NA,NA,NA,0,7784_114_1992,n,NA,NA,NA,NA
1992-04-23T00:00:00Z,1992,114,7851,f,ad,11,NA,NA,NA,c,2,0,7851_114_1992,n,C,NA,NA,NA
1992-04-24T00:00:00Z,1992,115,7802,f,ad,12,NA,104,NA,c,1,0,7802_115_1992,n,C,NA,NA,NA
1992-04-27T00:00:00Z,1992,118,7829,f,ad,9,185,99,NA,n,NA,0,7829_118_1992,n,O,NA,NA,NA
1992-04-27T00:00:00Z,1992,118,7830,f,ad,13,182,104,NA,yr,1,0,7830_118_1992,n,O,NA,NA,NA
1992-04-27T00:00:00Z,1992,118,7831,f,yr,1,126,71,NA,NA,NA,0,7831_118_1992,n,NA,NA,NA,NA
1992-04-29T00:00:00Z,1992,120,7832,f,ad,15,190,108,NA,n,NA,0,7832_120_1992,n,NA,NA,NA,NA
1993-04-07T00:00:00Z,1993,97,7846,m,ad,14,212,143,NA,NA,NA,0,7846_97_1993,n,NA,NA,NA,NA
1993-04-07T00:00:00Z,1993,97,7847,f,ad,9,198,111,NA,n,NA,0,7847_97_1993,n,NA,NA,NA,NA
1993-04-09T00:00:00Z,1993,99,7768,f,ad,13,180,NA,NA,n,NA,0,7768_99_1993,n,C,NA,NA,NA
1993-04-09T00:00:00Z,1993,99,7770,m,subad,4,207,115,NA,NA,NA,0,7770_99_1993,n,NA,NA,NA,NA
1993-04-09T00:00:00Z,1993,99,7805,f,subad,4,170,102,NA,NA,NA,0,7805_99_1993,n,C,NA,NA,NA
1993-04-09T00:00:00Z,1993,99,7838,f,ad,14,184,104,NA,n,NA,0,7838_99_1993,n,C,NA,NA,NA
1993-04-09T00:00:00Z,1993,99,7848,m,ad,13,240,162,NA,NA,NA,0,7848_99_1993,n,NA,NA,NA,NA
1993-04-09T00:00:00Z,1993,99,7849,m,ad,21,217,156,NA,NA,NA,0,7849_99_1993,n,NA,NA,NA,NA
1993-04-09T00:00:00Z,1993,99,7850,m,ad,14,218,138,NA,NA,NA,0,7850_99_1993,n,NA,NA,NA,NA
1993-04-11T00:00:00Z,1993,101,7792,f,ad,6,182,105,NA,n,NA,0,7792_101_1993,n,C,NA,NA,NA
1993-04-11T00:00:00Z,1993,101,7851,f,ad,12,189,99,NA,yr,2,0,7851_101_1993,n,C,NA,NA,NA
1993-04-11T00:00:00Z,1993,101,7852,m,yr,1,134,75,NA,NA,NA,0,7852_101_1993,n,NA,NA,NA,NA
1993-04-11T00:00:00Z,1993,101,7853,m,yr,1,134,74,NA,NA,NA,0,7853_101_1993,n,NA,NA,NA,NA
1993-04-11T00:00:00Z,1993,101,7854,m,subad,4,217,112,NA,NA,NA,0,7854_101_1993,n,NA,NA,NA,NA
1993-04-11T00:00:00Z,1993,101,7855,m,ad,15,220,147,NA,NA,NA,0,7855_101_1993,n,NA,NA,NA,NA
1993-04-12T00:00:00Z,1993,102,7856,m,ad,20,226,175,NA,NA,NA,0,7856_102_1993,n,NA,NA,NA,NA
1993-04-12T00:00:00Z,1993,102,7857,f,ad,8,196,106,NA,c,2,0,7857_102_1993,n,O,NA,NA,NA
1993-04-12T00:00:00Z,1993,102,7860,f,ad,6,192,112,NA,c,2,0,7860_102_1993,n,O,NA,NA,NA
1993-04-12T00:00:00Z,1993,102,7863,f,ad,10,195,113,NA,c,2,0,7863_102_1993,n,C,NA,NA,NA
1993-04-13T00:00:00Z,1993,103,7784,m,ad,22,230,147,NA,NA,NA,0,7784_103_1993,n,NA,NA,NA,NA
1993-04-13T00:00:00Z,1993,103,7793,f,ad,12,210,117,NA,c,2,0,7793_103_1993,n,C,NA,NA,NA
1993-04-16T00:00:00Z,1993,106,7773,f,ad,6,199,110,NA,n,NA,0,7773_106_1993,n,C,NA,NA,NA
1993-04-16T00:00:00Z,1993,106,7817,f,ad,12,203,112,NA,n,NA,0,7817_106_1993,n,C,NA,NA,NA
1993-04-16T00:00:00Z,1993,106,7869,m,ad,14,235,173,NA,NA,NA,0,7869_106_1993,n,NA,NA,NA,NA
1993-04-24T00:00:00Z,1993,114,7808,m,ad,12,219,123,NA,NA,NA,0,7808_114_1993,n,NA,NA,NA,NA
1993-04-24T00:00:00Z,1993,114,7870,m,ad,15,240,153,NA,NA,NA,0,7870_114_1993,n,NA,NA,NA,NA
1993-04-29T00:00:00Z,1993,119,7822,f,ad,11,193,107,NA,c,2,0,7822_119_1993,n,C,NA,NA,NA
1993-04-29T00:00:00Z,1993,119,7873,f,ad,14,NA,NA,NA,c,2,0,7873_119_1993,n,O,NA,NA,NA
1993-04-29T00:00:00Z,1993,119,7876,m,subad,3,164,107,NA,NA,NA,0,7876_119_1993,n,NA,NA,NA,NA
1993-04-30T00:00:00Z,1993,120,7789,f,ad,6,187,102,NA,n,NA,0,7789_120_1993,n,C,NA,NA,NA
1993-04-30T00:00:00Z,1993,120,7877,f,ad,5,194,102,NA,n,NA,0,7877_120_1993,n,C,NA,NA,NA
1993-05-01T00:00:00Z,1993,121,7878,m,ad,13,216,144,NA,NA,NA,0,7878_121_1993,n,NA,NA,NA,NA
1993-05-01T00:00:00Z,1993,121,7879,m,ad,22,238,149,NA,NA,NA,0,7879_121_1993,n,NA,NA,NA,NA
1993-05-01T00:00:00Z,1993,121,7880,m,ad,8,205,171,NA,NA,NA,0,7880_121_1993,n,NA,NA,NA,NA
1994-03-29T00:00:00Z,1994,88,7950,m,ad,10,208,153,NA,NA,NA,0,7950_88_1994,n,NA,NA,NA,NA
1994-03-29T00:00:00Z,1994,88,7951,f,ad,7,202,135,NA,c,2,0,7951_88_1994,n,C,NA,NA,NA
1994-04-01T00:00:00Z,1994,91,7954,m,ad,21,225,163,NA,NA,NA,0,7954_91_1994,n,NA,NA,NA,NA
1994-04-01T00:00:00Z,1994,91,7955,f,subad,3,180,121,NA,NA,NA,0,7955_91_1994,n,C,NA,NA,NA
1994-04-07T00:00:00Z,1994,97,7881,m,ad,10,248,170,NA,NA,NA,0,7881_97_1994,n,NA,NA,NA,NA
1994-04-08T00:00:00Z,1994,98,7882,m,ad,7,230,168,NA,NA,NA,0,7882_98_1994,n,NA,NA,NA,NA
1994-04-08T00:00:00Z,1994,98,7885,m,ad,20,215,143,NA,NA,NA,0,7885_98_1994,n,NA,NA,NA,NA
1994-04-09T00:00:00Z,1994,99,7883,m,ad,10,220,141,290,NA,NA,0,7883_99_1994,n,NA,NA,NA,NA
1994-04-09T00:00:00Z,1994,99,7884,f,ad,8,198,113,165,n,NA,0,7884_99_1994,n,C,NA,NA,NA
1994-04-14T00:00:00Z,1994,104,7886,m,ad,5,231,156,NA,NA,NA,0,7886_104_1994,n,NA,NA,NA,NA
1994-04-14T00:00:00Z,1994,104,7887,f,ad,6,194,115,NA,c,1,0,7887_104_1994,n,NA,NA,NA,NA
1994-04-14T00:00:00Z,1994,104,7889,f,ad,7,200,123,NA,c,2,0,7889_104_1994,n,NA,NA,NA,NA
1994-04-19T00:00:00Z,1994,109,7893,f,ad,13,202,117,NA,c,2,0,7893_109_1994,c,O,NA,NA,NA
1994-04-19T00:00:00Z,1994,109,7894,f,c,0,NA,45,9,NA,NA,0,7894_109_1994,n,O,7893,13,2
1994-04-19T00:00:00Z,1994,109,7895,m,c,0,NA,50,11,NA,NA,0,7895_109_1994,n,O,7893,13,2
1994-04-20T00:00:00Z,1994,110,7892,m,ad,16,225,166,380,NA,NA,0,7892_110_1994,n,NA,NA,NA,NA
1994-04-24T00:00:00Z,1994,114,7759,m,ad,22,235,156,375,NA,NA,0,7759_114_1994,n,NA,NA,NA,NA
1994-04-24T00:00:00Z,1994,114,7896,m,ad,10,227,152,325,NA,NA,0,7896_114_1994,n,NA,NA,NA,NA
1994-04-24T00:00:00Z,1994,114,7897,m,2yr,2,195,125,180,NA,NA,0,7897_114_1994,n,NA,NA,NA,NA
1994-04-24T00:00:00Z,1994,114,7898,f,ad,10,190,118,NA,yr,1,0,7898_114_1994,n,O,NA,NA,NA
1994-04-24T00:00:00Z,1994,114,7899,f,yr,1,142,91,NA,NA,NA,0,7899_114_1994,n,NA,NA,NA,NA
1994-04-25T00:00:00Z,1994,115,7900,m,ad,7,232,160,440,NA,NA,0,7900_115_1994,n,NA,NA,NA,NA
1994-04-25T00:00:00Z,1994,115,7901,m,ad,10,231,162,425,NA,NA,0,7901_115_1994,n,NA,NA,NA,NA
1994-04-25T00:00:00Z,1994,115,7902,m,ad,10,222,156,410,NA,NA,0,7902_115_1994,n,NA,NA,NA,NA
1994-04-25T00:00:00Z,1994,115,7903,m,ad,13,236,142,320,NA,NA,0,7903_115_1994,n,NA,NA,NA,NA
1994-04-25T00:00:00Z,1994,115,7904,m,ad,20,234,139,305,NA,NA,0,7904_115_1994,n,NA,NA,NA,NA
1994-04-25T00:00:00Z,1994,115,7905,f,2yr,2,184,102,NA,NA,NA,0,7905_115_1994,n,NA,NA,NA,NA
1994-04-25T00:00:00Z,1994,115,7906,f,2yr,2,174,97,105,NA,NA,0,7906_115_1994,n,NA,NA,NA,NA
1995-03-29T00:00:00Z,1995,88,7907,f,ad,12,185,NA,NA,n,NA,0,7907_88_1995,n,NA,NA,NA,NA
1995-03-29T00:00:00Z,1995,88,7908,m,ad,9,226,163,NA,NA,NA,0,7908_88_1995,n,NA,NA,NA,NA
1995-03-30T00:00:00Z,1995,89,7909,f,ad,5,191,117,170,n,NA,0,7909_89_1995,n,O,NA,NA,NA
1995-03-30T00:00:00Z,1995,89,7910,f,2yr,2,174,110,NA,NA,NA,0,7910_89_1995,n,NA,NA,NA,NA
1995-03-30T00:00:00Z,1995,89,7911,f,ad,8,197,115,175,n,NA,0,7911_89_1995,n,O,NA,NA,NA
1995-03-30T00:00:00Z,1995,89,7912,m,ad,21,225,NA,400,NA,NA,0,7912_89_1995,n,NA,NA,NA,NA
1995-03-30T00:00:00Z,1995,89,7913,f,ad,10,198,111,198,n,NA,0,7913_89_1995,n,O,NA,NA,NA
1995-03-30T00:00:00Z,1995,89,7914,f,ad,5,183,111,152,n,NA,0,7914_89_1995,n,O,NA,NA,NA
1995-03-31T00:00:00Z,1995,90,7915,f,ad,7,199,115,195,n,NA,0,7915_90_1995,n,NA,NA,NA,NA
1995-04-04T00:00:00Z,1995,94,7903,m,ad,14,237,160,400,NA,NA,0,7903_94_1995,n,NA,NA,NA,NA
1995-04-04T00:00:00Z,1995,94,7916,m,ad,6,215,165,385,NA,NA,0,7916_94_1995,n,NA,NA,NA,NA
1995-04-04T00:00:00Z,1995,94,7917,f,ad,7,198,112,155,n,NA,0,7917_94_1995,n,O,NA,NA,NA
1995-04-05T00:00:00Z,1995,95,7918,f,ad,6,188,121,202,n,NA,0,7918_95_1995,n,O,NA,NA,NA
1995-04-05T00:00:00Z,1995,95,7919,f,ad,6,189,111,155,c,2,0,7919_95_1995,c,NA,NA,NA,NA
1995-04-05T00:00:00Z,1995,95,7920,m,c,0,NA,NA,13,NA,NA,0,7920_95_1995,n,NA,7919,6,2
1995-04-05T00:00:00Z,1995,95,7921,m,c,0,NA,NA,13,NA,NA,0,7921_95_1995,n,NA,7919,6,2
1995-04-07T00:00:00Z,1995,97,7922,m,ad,5,223,150,375,NA,NA,0,7922_97_1995,n,NA,NA,NA,NA
1995-04-07T00:00:00Z,1995,97,7923,m,ad,11,222,148,347,NA,NA,0,7923_97_1995,n,NA,NA,NA,NA
1995-04-07T00:00:00Z,1995,97,7924,m,ad,13,230,168,421,NA,NA,0,7924_97_1995,n,NA,NA,NA,NA
1995-04-08T00:00:00Z,1995,98,7761,f,ad,12,195,118,NA,c,2,0,7761_98_1995,n,O,NA,NA,NA
1995-04-08T00:00:00Z,1995,98,7925,m,ad,6,220,132,NA,NA,NA,0,7925_98_1995,n,NA,NA,NA,NA
1995-04-08T00:00:00Z,1995,98,7926,m,subad,3,202,124,248,NA,NA,0,7926_98_1995,n,NA,NA,NA,NA
1995-04-08T00:00:00Z,1995,98,7927,m,ad,12,219,142,345,NA,NA,0,7927_98_1995,n,NA,NA,NA,NA
1995-04-08T00:00:00Z,1995,98,7928,f,ad,8,187,108,143,c,2,0,7928_98_1995,c,O,NA,NA,NA
1995-04-08T00:00:00Z,1995,98,7929,m,c,0,67,NA,8.5,NA,NA,0,7929_98_1995,n,O,7928,8,2
1995-04-08T00:00:00Z,1995,98,7930,m,c,0,68,NA,8.8,NA,NA,0,7930_98_1995,n,O,7928,8,2
1995-04-10T00:00:00Z,1995,100,7933,m,ad,12,228,161,400,NA,NA,0,7933_100_1995,n,NA,NA,NA,NA
1995-04-10T00:00:00Z,1995,100,7934,f,ad,5,190,111,160,n,NA,0,7934_100_1995,n,O,NA,NA,NA
1995-04-11T00:00:00Z,1995,101,7935,f,ad,7,188,125,180,c,1,0,7935_101_1995,c,O,NA,NA,NA
1995-04-11T00:00:00Z,1995,101,7936,f,c,0,69,NA,9.8,NA,NA,0,7936_101_1995,n,O,7935,7,1
1995-04-11T00:00:00Z,1995,101,7937,f,ad,8,197,110,156,c,2,0,7937_101_1995,c,O,NA,NA,NA
1995-04-11T00:00:00Z,1995,101,7938,m,c,0,72,NA,10,NA,NA,0,7938_101_1995,n,O,7937,8,2
1995-04-11T00:00:00Z,1995,101,7939,f,c,0,74,NA,10.4,NA,NA,0,7939_101_1995,n,O,7937,8,2
1995-04-11T00:00:00Z,1995,101,7940,f,ad,6,188,120,NA,c,2,0,7940_101_1995,c,O,NA,NA,NA
1995-04-11T00:00:00Z,1995,101,7941,m,c,0,NA,NA,9.8,NA,NA,0,7941_101_1995,n,O,7940,6,2
1995-04-11T00:00:00Z,1995,101,7942,m,c,0,NA,NA,10,NA,NA,0,7942_101_1995,n,O,7940,6,2
1995-04-11T00:00:00Z,1995,101,7943,m,ad,7,210,141,275,NA,NA,0,7943_101_1995,n,NA,NA,NA,NA
1995-04-12T00:00:00Z,1995,102,7944,f,ad,10,190,111,145,c,2,0,7944_102_1995,c,O,NA,NA,NA
1995-04-12T00:00:00Z,1995,102,7945,f,c,0,72,NA,10,NA,NA,0,7945_102_1995,n,O,7944,10,2
1995-04-12T00:00:00Z,1995,102,7946,m,c,0,76,NA,12.4,NA,NA,0,7946_102_1995,n,O,7944,10,2
1995-04-14T00:00:00Z,1995,104,7947,m,ad,8,222,163,NA,NA,NA,0,7947_104_1995,n,NA,NA,NA,NA
1995-04-14T00:00:00Z,1995,104,7948,m,ad,11,220,156,NA,NA,NA,0,7948_104_1995,n,NA,NA,NA,NA
1995-04-20T00:00:00Z,1995,110,7900,m,ad,8,235,168,NA,NA,NA,0,7900_110_1995,n,NA,NA,NA,NA
1995-04-20T00:00:00Z,1995,110,7949,f,ad,8,185,115,NA,c,2,0,7949_110_1995,c,NA,NA,NA,NA
1995-04-20T00:00:00Z,1995,110,7961,m,c,0,NA,NA,9.5,NA,NA,0,7961_110_1995,n,NA,7949,8,2
1995-04-20T00:00:00Z,1995,110,7962,m,c,0,NA,NA,10,NA,NA,0,7962_110_1995,n,NA,7949,8,2
1995-04-20T00:00:00Z,1995,110,7963,f,ad,6,188,123,NA,c,2,0,7963_110_1995,c,O,NA,NA,NA
1995-04-20T00:00:00Z,1995,110,7964,m,c,0,NA,NA,7.5,NA,NA,0,7964_110_1995,n,O,7963,6,2
1995-04-20T00:00:00Z,1995,110,7965,m,c,0,NA,NA,7,NA,NA,0,7965_110_1995,n,O,7963,6,2
1995-04-21T00:00:00Z,1995,111,7966,f,ad,7,191,112,NA,n,NA,0,7966_111_1995,n,NA,NA,NA,NA
1995-04-21T00:00:00Z,1995,111,7967,m,ad,12,237,178,490,NA,NA,0,7967_111_1995,n,NA,NA,NA,NA
1995-04-25T00:00:00Z,1995,115,7855,m,ad,17,208,153,360,NA,NA,0,7855_115_1995,n,NA,NA,NA,NA
1995-04-26T00:00:00Z,1995,116,7789,f,ad,8,192,116,165,yr,2,0,7789_116_1995,n,C,NA,NA,NA
1995-04-26T00:00:00Z,1995,116,7968,m,yr,1,146,83,80,NA,NA,0,7968_116_1995,n,NA,NA,NA,NA
1995-04-26T00:00:00Z,1995,116,7969,f,yr,1,135,93,NA,NA,NA,0,7969_116_1995,n,NA,NA,NA,NA
1995-04-27T00:00:00Z,1995,117,7815,f,ad,9,199,122,170,2yr,2,0,7815_117_1995,n,C,NA,NA,NA
1995-04-27T00:00:00Z,1995,117,7847,f,ad,11,198,110.5,175,yr,1,0,7847_117_1995,n,NA,NA,NA,NA
1995-04-27T00:00:00Z,1995,117,7970,f,2yr,2,170,104,140,NA,NA,0,7970_117_1995,n,NA,NA,NA,NA
1995-04-27T00:00:00Z,1995,117,7971,f,2yr,2,178,100,120,NA,NA,0,7971_117_1995,n,NA,NA,NA,NA
1995-04-27T00:00:00Z,1995,117,7972,m,2yr,2,190,120,150,NA,NA,0,7972_117_1995,n,NA,NA,NA,NA
1995-04-27T00:00:00Z,1995,117,7973,m,ad,13,225,161,NA,NA,NA,0,7973_117_1995,n,NA,NA,NA,NA
1995-04-27T00:00:00Z,1995,117,7974,m,yr,1,165,98,115,NA,NA,0,7974_117_1995,n,NA,NA,NA,NA
1996-03-23T00:00:00Z,1996,83,7975,m,ad,8,229,160,421,NA,NA,0,7975_83_1996,n,NA,NA,NA,NA
1996-03-29T00:00:00Z,1996,89,7976,m,2yr,2,191,122,NA,NA,NA,0,7976_89_1996,n,NA,NA,NA,NA
1996-03-29T00:00:00Z,1996,89,7977,m,ad,18,239,152,380,NA,NA,0,7977_89_1996,n,NA,NA,NA,NA
1996-03-29T00:00:00Z,1996,89,7978,m,ad,10,236,161,NA,NA,NA,0,7978_89_1996,n,NA,NA,NA,NA
1996-03-30T00:00:00Z,1996,90,7979,f,ad,17,196,124,NA,yr,1,0,7979_90_1996,n,NA,NA,NA,NA
1996-03-30T00:00:00Z,1996,90,7990,m,yr,1,160,99,NA,NA,NA,0,7990_90_1996,n,NA,NA,NA,NA
1996-04-02T00:00:00Z,1996,93,7991,f,ad,11,199,126,NA,2yr,1,0,7991_93_1996,n,O,NA,NA,NA
1996-04-02T00:00:00Z,1996,93,7992,m,subad,3,175,113,NA,NA,NA,0,7992_93_1996,n,NA,NA,NA,NA
1996-04-02T00:00:00Z,1996,93,7993,f,ad,14,182,115,NA,c,1,0,7993_93_1996,c,O,NA,NA,NA
1996-04-02T00:00:00Z,1996,93,7994,m,c,0,77,47,11,NA,NA,0,7994_93_1996,n,O,7993,14,1
1996-04-03T00:00:00Z,1996,94,7995,m,subad,3,194,130,253,NA,NA,0,7995_94_1996,n,NA,NA,NA,NA
1996-04-03T00:00:00Z,1996,94,7996,m,ad,20,223,166,NA,NA,NA,0,7996_94_1996,n,NA,NA,NA,NA
1996-04-03T00:00:00Z,1996,94,7997,f,ad,7,195,108,NA,c,2,0,7997_94_1996,c,O,NA,NA,NA
1996-04-03T00:00:00Z,1996,94,7998,f,c,0,58,NA,7.3,NA,NA,0,7998_94_1996,n,O,7997,7,2
1996-04-03T00:00:00Z,1996,94,7999,m,c,0,64,NA,7.3,NA,NA,0,7999_94_1996,n,O,7997,7,2
1996-04-03T00:00:00Z,1996,94,23001,f,ad,9,NA,NA,NA,c,1,0,23001_94_1996,n,O,NA,NA,NA
1996-04-04T00:00:00Z,1996,95,23003,m,ad,9,243,171,NA,NA,NA,0,23003_95_1996,n,NA,NA,NA,NA
1996-04-04T00:00:00Z,1996,95,23004,f,ad,9,191,103,151,c,2,0,23004_95_1996,c,O,NA,NA,NA
1996-04-04T00:00:00Z,1996,95,23005,f,c,0,70,NA,8.4,NA,NA,0,23005_95_1996,n,O,23004,9,2
1996-04-04T00:00:00Z,1996,95,23006,f,c,0,75,NA,9.5,NA,NA,0,23006_95_1996,n,O,23004,9,2
1996-04-06T00:00:00Z,1996,97,23007,f,ad,6,185,100,132,c,2,0,23007_97_1996,c,NA,NA,NA,NA
1996-04-06T00:00:00Z,1996,97,23008,m,c,0,71,NA,8.7,NA,NA,0,23008_97_1996,n,NA,23007,6,2
1996-04-06T00:00:00Z,1996,97,23009,f,c,0,71,NA,8.7,NA,NA,0,23009_97_1996,n,NA,23007,6,2
1996-04-06T00:00:00Z,1996,97,23010,f,ad,14,195,123,NA,c,2,0,23010_97_1996,c,O,NA,NA,NA
1996-04-06T00:00:00Z,1996,97,23011,f,c,0,74,NA,10.4,NA,NA,0,23011_97_1996,n,O,23010,14,2
1996-04-06T00:00:00Z,1996,97,23012,m,c,0,79,NA,12.5,NA,NA,0,23012_97_1996,n,O,23010,14,2
1996-04-07T00:00:00Z,1996,98,23013,f,ad,7,190,114,NA,c,2,0,23013_98_1996,c,O,NA,NA,NA
1996-04-07T00:00:00Z,1996,98,23014,f,c,0,79,NA,11.4,NA,NA,0,23014_98_1996,n,O,23013,7,2
1996-04-07T00:00:00Z,1996,98,23015,m,c,0,78,NA,12.4,NA,NA,0,23015_98_1996,n,O,23013,7,2
1996-04-09T00:00:00Z,1996,100,23016,f,ad,8,195,107,NA,c,2,0,23016_100_1996,c,O,NA,NA,NA
1996-04-09T00:00:00Z,1996,100,23017,f,c,0,80,NA,12.2,NA,NA,0,23017_100_1996,n,O,23016,8,2
1996-04-09T00:00:00Z,1996,100,23018,m,c,0,76,NA,12.4,NA,NA,0,23018_100_1996,n,O,23016,8,2
1996-04-10T00:00:00Z,1996,101,7940,f,ad,7,195,111,NA,c,2,0,7940_101_1996,c,O,NA,NA,NA
1996-04-10T00:00:00Z,1996,101,23019,f,c,0,71.5,NA,9,NA,NA,0,23019_101_1996,n,O,7940,7,2
1996-04-10T00:00:00Z,1996,101,23020,m,c,0,69,NA,8.8,NA,NA,0,23020_101_1996,n,O,7940,7,2
1996-04-10T00:00:00Z,1996,101,23021,m,ad,10,215,150,334,NA,NA,0,23021_101_1996,n,NA,NA,NA,NA
1996-04-11T00:00:00Z,1996,102,23022,f,subad,4,183,116,NA,NA,NA,0,23022_102_1996,n,NA,NA,NA,NA
1996-04-12T00:00:00Z,1996,103,23023,f,ad,13,195,125,NA,n,NA,0,23023_103_1996,n,NA,NA,NA,NA
1996-04-12T00:00:00Z,1996,103,23024,f,ad,7,196,114,NA,c,1,0,23024_103_1996,c,NA,NA,NA,NA
1996-04-12T00:00:00Z,1996,103,23025,m,c,0,72,NA,10.4,NA,NA,0,23025_103_1996,n,NA,23024,7,1
1996-04-12T00:00:00Z,1996,103,23026,f,ad,10,187,119,NA,c,2,0,23026_103_1996,c,NA,NA,NA,NA
1996-04-12T00:00:00Z,1996,103,23027,m,c,0,71,NA,9.5,NA,NA,0,23027_103_1996,n,NA,23026,10,2
1996-04-12T00:00:00Z,1996,103,23028,m,c,0,69,NA,9.4,NA,NA,0,23028_103_1996,n,NA,23026,10,2
1996-04-12T00:00:00Z,1996,103,23029,f,ad,8,199,123,NA,yr,1,0,23029_103_1996,n,O,NA,NA,NA
1996-04-12T00:00:00Z,1996,103,23030,f,yr,1,142,80,NA,NA,NA,0,23030_103_1996,n,NA,NA,NA,NA
1996-04-13T00:00:00Z,1996,104,23031,f,subad,3,184,94,151,NA,NA,0,23031_104_1996,n,NA,NA,NA,NA
1996-04-13T00:00:00Z,1996,104,23032,f,ad,7,195,111,NA,c,2,0,23032_104_1996,c,NA,NA,NA,NA
1996-04-13T00:00:00Z,1996,104,23033,m,c,0,74,NA,11.6,NA,NA,0,23033_104_1996,n,NA,23032,7,2
1996-04-13T00:00:00Z,1996,104,23034,f,c,0,70,NA,10.6,NA,NA,0,23034_104_1996,n,NA,23032,7,2
1996-04-13T00:00:00Z,1996,104,23035,f,ad,7,198,112,NA,c,2,0,23035_104_1996,c,NA,NA,NA,NA
1996-04-13T00:00:00Z,1996,104,23036,f,c,0,78,NA,10.7,NA,NA,0,23036_104_1996,n,NA,23035,7,2
1996-04-13T00:00:00Z,1996,104,23037,f,c,0,74,NA,10,NA,NA,0,23037_104_1996,n,NA,23035,7,2
1996-04-14T00:00:00Z,1996,105,23038,m,ad,13,232,165,461,NA,NA,0,23038_105_1996,n,NA,NA,NA,NA
1996-04-17T00:00:00Z,1996,108,23039,f,ad,6,197,109,NA,c,2,0,23039_108_1996,c,NA,NA,NA,NA
1996-04-17T00:00:00Z,1996,108,23040,m,c,0,75,NA,11.7,NA,NA,0,23040_108_1996,n,NA,23039,6,2
1996-04-17T00:00:00Z,1996,108,23041,f,c,0,76,NA,12.7,NA,NA,0,23041_108_1996,n,NA,23039,6,2
1996-04-19T00:00:00Z,1996,110,7908,m,ad,10,239,161,414,NA,NA,0,7908_110_1996,n,NA,NA,NA,NA
1996-04-19T00:00:00Z,1996,110,23042,f,ad,7,183,113,NA,c,2,0,23042_110_1996,c,NA,NA,NA,NA
1996-04-19T00:00:00Z,1996,110,23043,m,c,0,70,NA,9.4,NA,NA,0,23043_110_1996,n,NA,23042,7,2
1996-04-19T00:00:00Z,1996,110,23044,f,c,0,63,NA,6.8,NA,NA,0,23044_110_1996,n,NA,23042,7,2
1996-04-19T00:00:00Z,1996,110,23045,m,ad,19,227,159,387,NA,NA,0,23045_110_1996,n,NA,NA,NA,NA
